entry_time,symbol,kind,score,rank,btc_regime,entry,stop,tp1,tp2,status,reason,tp1_hit,peak,exit_time,exit_price,mark_price,gross_pct,net_pct,variant
2026-08-30 08:45:00+00:00,CKBUSDT,MID_40_70,82.0,87.0,GREEN,0.00103,0.000991575,0.00106605,0.001087371,closed,trailing,True,0.001112,2026-08-30 14:59:59.999000+00:00,0.0010842,0.001101,5.262135922330091,5.062135922330091,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,SOMIUSDT,RETRIGGER,95.0,103.0,GREEN,0.1181,0.11173499999999999,0.1211,0.12459549999999998,closed,stop,False,0.1193,2026-08-30 23:14:59.999000+00:00,0.11173499999999999,0.1274,-5.3895004233700305,-5.589500423370031,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,BEAMXUSDT,MID_40_70,82.0,88.0,GREEN,0.001626,0.0015287999999999999,0.001669,0.002196,closed,stop,False,0.001629,2026-08-30 20:44:59.999000+00:00,0.0015287999999999999,0.001574,-5.977859778597794,-6.177859778597794,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,AUSDT,MID_40_70,82.0,88.0,GREEN,0.0767,0.074295,0.0789,0.0815,closed,stop,False,0.0774,2026-08-30 23:24:59.999000+00:00,0.074295,0.0802,-3.1355932203389836,-3.3355932203389838,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,ZECUSDT,MID_40_70,82.0,88.25,GREEN,836.07,805.53525,866.93,888.0,closed,trailing,True,888.37,2026-08-30 19:24:59.999000+00:00,866.16075,1164.6,3.599070651978886,3.399070651978886,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,WAXPUSDT,MID_40_70,82.0,88.25,GREEN,0.00432,0.004202249999999999,0.0044712,0.004560624,closed,stop,False,0.00446,2026-08-30 23:49:59.999000+00:00,0.004202249999999999,0.00454,-2.7256944444444597,-2.92569444444446,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,LINEAUSDT,MID_40_70,82.0,89.5,GREEN,0.00252,0.002415075,0.0026081999999999998,0.0026603639999999997,closed,stop,False,0.002549,2026-08-30 23:44:59.999000+00:00,0.002415075,0.002704,-4.163690476190474,-4.363690476190474,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,QUICKUSDT,MID_40_70,82.0,90.0,GREEN,0.0092,0.008931,0.00944,0.009706,closed,stop,False,0.00922,2026-08-30 21:29:59.999000+00:00,0.008931,0.00914,-2.9239130434782656,-3.123913043478266,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,NEXOUSDT,MID_40_70,82.0,90.0,GREEN,0.856,0.82095,0.8859599999999999,0.9036791999999999,closed,expired,False,0.87,2026-08-31 09:04:59.999000+00:00,0.846,0.831,-1.1682242990654235,-1.3682242990654234,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,SOPHUSDT,MID_40_70,82.0,90.0,GREEN,0.00399,0.00377325,0.0041,0.004209449999999999,closed,trailing,True,0.00417,2026-08-30 12:14:59.999000+00:00,0.00406575,0.00411,1.8984962406015216,1.6984962406015216,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,CELRUSDT,MID_40_70,82.0,87.0,GREEN,0.002431,0.002340975,0.002494,0.002564705,closed,stop,False,0.002463,2026-08-30 23:29:59.999000+00:00,0.002340975,0.002292,-3.7032085561497396,-3.90320855614974,V11_PLUS_40_70
2026-08-30 09:00:00+00:00,ZECUSDT,RETRIGGER,95.0,101.25,GREEN,836.07,805.53525,866.93,888.0,closed,trailing,True,888.37,2026-08-30 19:24:59.999000+00:00,866.16075,1164.6,3.599070651978886,3.399070651978886,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,TAOUSDT,MID_40_70,82.0,88.5,GREEN,239.0,229.80749999999998,245.9,255.7,closed,stop,False,242.8,2026-08-30 23:24:59.999000+00:00,229.80749999999998,234.6,-3.846234309623442,-4.046234309623442,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,SOPHUSDT,MID_40_70,82.0,90.0,GREEN,0.00399,0.00377325,0.0041,0.004209449999999999,closed,trailing,True,0.00417,2026-08-30 12:14:59.999000+00:00,0.00406575,0.00411,1.8984962406015216,1.6984962406015216,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,TWTUSDT,MID_40_70,82.0,90.0,GREEN,0.4861,0.4624425,0.5079,0.518058,closed,stop,False,0.487,2026-08-30 23:44:59.999000+00:00,0.4624425,0.6263,-4.866796955358977,-5.066796955358977,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,PROVEUSDT,MID_40_70,82.0,90.0,GREEN,0.1743,0.1650675,0.1804005,0.18400851,closed,trailing,True,0.1813,2026-08-30 12:24:59.999000+00:00,0.1767675,0.1814,1.4156626506024006,1.2156626506024006,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,ZRXUSDT,MID_40_70,82.0,90.0,GREEN,0.0976,0.09437999999999999,0.1002,0.102968,closed,stop,False,0.0994,2026-08-30 23:29:59.999000+00:00,0.09437999999999999,0.1057,-3.299180327868867,-3.499180327868867,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,LINEAUSDT,MID_40_70,82.0,89.5,GREEN,0.002517,0.002415075,0.002605095,0.0026571969,closed,stop,False,0.002549,2026-08-30 23:44:59.999000+00:00,0.002415075,0.002704,-4.0494636471990475,-4.249463647199048,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,TWTUSDT,RETRIGGER,100.0,108.0,GREEN,0.4861,0.4624425,0.5079,0.518058,closed,stop,False,0.487,2026-08-30 23:44:59.999000+00:00,0.4624425,0.6263,-4.866796955358977,-5.066796955358977,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,SHELLUSDT,MID_40_70,82.0,89.5,GREEN,0.0226,0.0217425,0.023390999999999995,0.023858819999999996,closed,stop,False,0.023,2026-08-30 23:29:59.999000+00:00,0.0217425,0.0232,-3.794247787610605,-3.9942477876106053,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,LQTYUSDT,MID_40_70,82.0,88.25,GREEN,0.2275,0.2194725,0.238,0.24276,closed,stop,False,0.2298,2026-08-30 23:19:59.999000+00:00,0.2194725,0.2365,-3.5285714285714365,-3.7285714285714366,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,ZECUSDT,MID_40_70,82.0,88.25,GREEN,838.31,805.53525,866.93,888.0,closed,trailing,True,888.37,2026-08-30 19:24:59.999000+00:00,866.16075,1164.6,3.322249525831733,3.122249525831733,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,AUSDT,MID_40_70,82.0,88.0,GREEN,0.0765,0.074295,0.0786,0.0815,closed,stop,False,0.0774,2026-08-30 23:24:59.999000+00:00,0.074295,0.0802,-2.8823529411764692,-3.0823529411764694,V11_PLUS_40_70
2026-08-30 09:15:00+00:00,CAKEUSDT,MID_40_70,82.0,88.5,GREEN,1.753,1.67505,1.8143549999999997,1.8506420999999997,closed,trailing,True,1.919,2026-08-30 17:29:59.999000+00:00,1.871025,2.184,6.732743867655455,6.532743867655455,V11_PLUS_40_70
2026-08-30 09:30:00+00:00,TWTUSDT,MID_40_70,82.0,90.0,GREEN,0.4828,0.4624425,0.5079,0.518058,closed,stop,False,0.487,2026-08-30 23:44:59.999000+00:00,0.4624425,0.6263,-4.2165492957746515,-4.416549295774652,V11_PLUS_40_70
2026-08-30 09:30:00+00:00,ZRXUSDT,MID_40_70,82.0,90.0,GREEN,0.0974,0.09437999999999999,0.1002,0.102757,closed,stop,False,0.0994,2026-08-30 23:29:59.999000+00:00,0.09437999999999999,0.1057,-3.1006160164271157,-3.300616016427116,V11_PLUS_40_70
2026-08-30 09:30:00+00:00,BELUSDT,MID_40_70,82.0,88.5,GREEN,0.1192,0.114855,0.123372,0.12583944,closed,expired,False,0.1209,2026-08-31 09:34:59.999000+00:00,0.1178,0.1198,-1.1744966442952975,-1.3744966442952975,V11_PLUS_40_70
2026-08-30 09:30:00+00:00,TFUELUSDT,MID_40_70,82.0,87.5,GREEN,0.00918,0.008891999999999999,0.00946,0.01012,closed,stop,False,0.00923,2026-08-30 23:39:59.999000+00:00,0.008891999999999999,0.00951,-3.1372549019608065,-3.3372549019608067,V11_PLUS_40_70
2026-08-30 09:45:00+00:00,SIGNUSDT,MID_40_70,82.0,88.0,GREEN,0.00864,0.00812175,0.0089424,0.009121248,closed,expired,False,0.00891,2026-08-31 09:49:59.999000+00:00,0.00854,0.01028,-1.157407407407396,-1.3574074074073958,V11_PLUS_40_70
2026-08-30 09:45:00+00:00,BARDUSDT,MID_40_70,82.0,87.5,GREEN,0.1265,0.1170975,0.13,0.1334575,closed,trailing,True,0.1319,2026-08-30 17:29:59.999000+00:00,0.12860249999999998,0.1304,1.662055335968371,1.462055335968371,V11_PLUS_40_70
2026-08-30 09:45:00+00:00,TUSDT,MID_40_70,82.0,88.25,GREEN,0.00369,0.00355875,0.00381915,0.003895533,closed,stop,False,0.00379,2026-08-30 23:39:59.999000+00:00,0.00355875,0.00459,-3.556910569105698,-3.756910569105698,V11_PLUS_40_70
2026-08-30 10:00:00+00:00,EGLDUSDT,MID_40_70,82.0,89.5,GREEN,3.904,3.49245,4.04064,4.1214528,closed,trailing,True,4.077,2026-08-30 12:44:59.999000+00:00,3.975075,4.585,1.8205686475409877,1.6205686475409877,V11_PLUS_40_70
2026-08-30 10:00:00+00:00,BARDUSDT,MID_40_70,82.0,89.5,GREEN,0.1259,0.1170975,0.13,0.1328245,closed,trailing,True,0.1319,2026-08-30 17:29:59.999000+00:00,0.12860249999999998,0.1304,2.1465448768863915,1.9465448768863916,V11_PLUS_40_70
2026-08-30 10:00:00+00:00,SIGNUSDT,MID_40_70,82.0,90.0,GREEN,0.00866,0.00812175,0.008963099999999998,0.009142361999999998,closed,expired,False,0.00891,2026-08-31 10:04:59.999000+00:00,0.00853,0.01028,-1.501154734411081,-1.701154734411081,V11_PLUS_40_70
