entry_time,symbol,kind,score,rank,btc_regime,entry,stop,tp1,tp2,variant
2026-09-01 10:30:00+00:00,ETHFIUSDT,MID_40_70,82.0,87.0,YELLOW,0.5691,0.5487299999999999,0.5852,0.6004005,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,LDOUSDT,MID_40_70,82.0,86.25,YELLOW,0.3678,0.350025,0.3803,0.388029,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,ZKUSDT,MID_40_70,82.0,86.0,YELLOW,0.00944,0.008784750000000001,0.00978,0.01061,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,AAVEUSDT,MID_40_70,82.0,85.25,YELLOW,126.68,123.16199999999999,130.18,133.6474,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,EGLDUSDT,MID_40_70,82.0,85.0,YELLOW,3.892,3.743025,4.026,4.10652,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,PENDLEUSDT,MID_40_70,82.0,85.0,YELLOW,1.782,1.716,1.827,1.88001,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,VIRTUALUSDT,MID_40_70,82.0,85.0,YELLOW,0.7058,0.6776249999999999,0.733,0.7483,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,ARBUSDT,MID_40_70,82.0,84.75,YELLOW,0.1115,0.105495,0.1146,0.1202,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,PYTHUSDT,MID_40_70,82.0,84.5,YELLOW,0.0501,0.048554999999999994,0.05287,0.0535,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,STRKUSDT,MID_40_70,82.0,84.5,YELLOW,0.02651,0.02537925,0.0273,0.02795,MID_40_70_SIGNALS
2026-09-01 10:30:00+00:00,LINEAUSDT,MID_40_70,82.0,84.0,YELLOW,0.002523,0.002457975,0.002611305,0.0026635311,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,SSVUSDT,MID_40_70,82.0,90.0,YELLOW,2.829,2.6364,2.928015,2.9865752999999997,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,NMRUSDT,MID_40_70,82.0,88.25,YELLOW,9.17,8.80425,9.49095,9.680769,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,ZENUSDT,MID_40_70,82.0,88.25,YELLOW,5.717,5.336175,5.917094999999999,6.035436899999999,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,ETHFIUSDT,MID_40_70,82.0,87.0,YELLOW,0.5729,0.5487299999999999,0.5919,0.6044094999999999,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,VELODROMEUSDT,MID_40_70,82.0,87.0,YELLOW,0.02275,0.0216645,0.02369,0.0241638,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,ZKUSDT,MID_40_70,82.0,86.0,YELLOW,0.00939,0.008784750000000001,0.00978,0.01061,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,CFXUSDT,MID_40_70,82.0,85.75,YELLOW,0.04658,0.044811,0.04862,0.04948,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,KSMUSDT,MID_40_70,82.0,85.75,YELLOW,3.61,3.471,3.73,3.8085499999999994,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,RUNEUSDT,MID_40_70,82.0,85.5,YELLOW,0.482,0.46702499999999997,0.5,0.631,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,AAVEUSDT,MID_40_70,82.0,85.25,YELLOW,127.18,123.16199999999999,131.6313,134.26392600000003,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,XVGUSDT,MID_40_70,82.0,85.25,YELLOW,0.002512,0.0024306749999999998,0.002577,0.00265016,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,EGLDUSDT,MID_40_70,82.0,85.0,YELLOW,3.891,3.743025,4.026,4.10652,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,PENDLEUSDT,MID_40_70,82.0,85.0,YELLOW,1.788,1.716,1.835,1.88634,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,VIRTUALUSDT,MID_40_70,82.0,85.0,YELLOW,0.7084,0.6776249999999999,0.733,0.7483,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,ARBUSDT,MID_40_70,82.0,84.75,YELLOW,0.1121,0.105495,0.1202,0.122604,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,STRKUSDT,MID_40_70,82.0,84.5,YELLOW,0.02662,0.02537925,0.0273,0.02816,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,1INCHUSDT,MID_40_70,82.0,84.0,YELLOW,0.0896,0.08726249999999999,0.092,0.09452799999999999,MID_40_70_SIGNALS
2026-09-01 10:45:00+00:00,BERAUSDT,MID_40_70,82.0,84.0,YELLOW,0.1779,0.1693575,0.1875,0.1879,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,AVAXUSDT,MID_40_70,82.0,90.0,YELLOW,7.281,7.093125000000001,7.471,7.681454999999999,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,LAYERUSDT,MID_40_70,82.0,90.0,YELLOW,0.0681,0.06552,0.0703,0.07184549999999999,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,MOVEUSDT,MID_40_70,82.0,90.0,YELLOW,0.0086,0.00819,0.0093,0.0096,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,QTUMUSDT,MID_40_70,82.0,90.0,YELLOW,0.828,0.8014499999999999,0.854,0.888,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,NMRUSDT,MID_40_70,82.0,89.5,YELLOW,9.16,8.80425,9.480599999999999,9.670212,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,ASTERUSDT,MID_40_70,82.0,88.25,YELLOW,0.702,0.68055,0.7265699999999999,0.7411013999999999,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,EGLDUSDT,MID_40_70,82.0,88.25,YELLOW,3.912,3.743025,4.026,4.12716,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,AIUSDT,MID_40_70,82.0,88.0,YELLOW,0.0184,0.017745,0.019044,0.01942488,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,KAVAUSDT,MID_40_70,82.0,88.0,YELLOW,0.04688,0.0453765,0.048520799999999996,0.049491216,MID_40_70_SIGNALS
2026-09-01 11:00:00+00:00,BERAUSDT,MID_40_70,82.0,87.75,YELLOW,0.1779,0.17208749999999998,0.1875,0.1879,MID_40_70_SIGNALS
2026-09-01 11:15:00+00:00,AVAXUSDT,MID_40_70,82.0,90.0,YELLOW,7.261,7.06875,7.46,7.660355,MID_40_70_SIGNALS
2026-09-01 11:15:00+00:00,QTUMUSDT,MID_40_70,82.0,90.0,YELLOW,0.823,0.8014499999999999,0.854,0.888,MID_40_70_SIGNALS
2026-09-01 11:15:00+00:00,STRAXUSDT,MID_40_70,82.0,89.75,YELLOW,0.01041,0.009145499999999999,0.01077435,0.010989837,MID_40_70_SIGNALS
2026-09-01 11:15:00+00:00,BARDUSDT,MID_40_70,82.0,88.25,YELLOW,0.133,0.12753,0.1457,0.148614,MID_40_70_SIGNALS
2026-09-01 11:15:00+00:00,MORPHOUSDT,MID_40_70,82.0,88.25,YELLOW,2.575,2.489175,2.661,2.715,MID_40_70_SIGNALS
2026-09-01 11:30:00+00:00,STRAXUSDT,MID_40_70,82.0,89.75,YELLOW,0.01002,0.009145499999999999,0.010370699999999998,0.010578113999999998,MID_40_70_SIGNALS
2026-09-01 11:30:00+00:00,OGUSDT,MID_40_70,82.0,89.5,YELLOW,2.863,2.7885,2.941,3.0204649999999997,MID_40_70_SIGNALS
2026-09-01 11:30:00+00:00,ASTERUSDT,MID_40_70,82.0,88.25,YELLOW,0.705,0.68055,0.7296749999999999,0.7442684999999999,MID_40_70_SIGNALS
2026-09-01 11:30:00+00:00,BARDUSDT,MID_40_70,82.0,88.25,YELLOW,0.1332,0.12753,0.1457,0.148614,MID_40_70_SIGNALS
2026-09-01 11:30:00+00:00,MORPHOUSDT,MID_40_70,82.0,88.25,YELLOW,2.572,2.489175,2.661,2.715,MID_40_70_SIGNALS
2026-09-01 11:45:00+00:00,UNIUSDT,MID_40_70,82.0,90.0,YELLOW,5.844,5.065125,6.04854,6.1695108,MID_40_70_SIGNALS
2026-09-01 11:45:00+00:00,SUSHIUSDT,MID_40_70,82.0,88.5,YELLOW,0.2026,0.190515,0.2222,0.226644,MID_40_70_SIGNALS
2026-09-01 11:45:00+00:00,ASTERUSDT,MID_40_70,82.0,88.25,YELLOW,0.703,0.68055,0.727605,0.7421570999999999,MID_40_70_SIGNALS
2026-09-01 11:45:00+00:00,BARDUSDT,MID_40_70,82.0,88.25,YELLOW,0.1334,0.12753,0.1457,0.148614,MID_40_70_SIGNALS
2026-09-01 11:45:00+00:00,BANDUSDT,MID_40_70,82.0,87.75,YELLOW,0.1811,0.1755,0.1857,0.1903,MID_40_70_SIGNALS
2026-09-01 11:45:00+00:00,BERAUSDT,MID_40_70,82.0,87.75,YELLOW,0.1773,0.17208749999999998,0.1822,0.1875,MID_40_70_SIGNALS
2026-09-01 12:00:00+00:00,OPNUSDT,MID_40_70,82.0,90.0,YELLOW,0.0552,0.053235000000000005,0.057,0.058235999999999996,MID_40_70_SIGNALS
2026-09-01 12:00:00+00:00,BANDUSDT,MID_40_70,82.0,89.5,YELLOW,0.1807,0.1755,0.1857,0.1903,MID_40_70_SIGNALS
2026-09-01 12:45:00+00:00,EDUUSDT,MID_40_70,82.0,90.0,YELLOW,0.0489,0.046605,0.0504,0.051589499999999996,MID_40_70_SIGNALS
2026-09-01 13:00:00+00:00,TWTUSDT,MID_40_70,82.0,89.5,YELLOW,0.5375,0.507975,0.5563125,0.56743875,MID_40_70_SIGNALS
2026-09-01 13:30:00+00:00,ZRXUSDT,MID_40_70,82.0,90.0,YELLOW,0.0994,0.09437999999999999,0.102879,0.10493658,MID_40_70_SIGNALS
2026-09-01 13:30:00+00:00,LUMIAUSDT,MID_40_70,82.0,88.75,YELLOW,0.0882,0.0851175,0.091287,0.09311274,MID_40_70_SIGNALS
2026-09-01 13:30:00+00:00,COMPUSDT,MID_40_70,82.0,86.75,YELLOW,19.31,18.72,20.04,20.4408,MID_40_70_SIGNALS
2026-09-01 13:30:00+00:00,KAVAUSDT,MID_40_70,82.0,86.5,YELLOW,0.04689,0.0453765,0.048531149999999995,0.049501773,MID_40_70_SIGNALS
2026-09-01 13:30:00+00:00,ACHUSDT,MID_40_70,82.0,86.0,YELLOW,0.00497,0.004836,0.00512,0.005243349999999999,MID_40_70_SIGNALS
2026-09-01 13:30:00+00:00,MINAUSDT,MID_40_70,82.0,85.5,YELLOW,0.0689,0.06454499999999999,0.0713115,0.07273773,MID_40_70_SIGNALS
2026-09-01 13:30:00+00:00,BANDUSDT,MID_40_70,82.0,85.25,YELLOW,0.1808,0.1755,0.1857,0.1903,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,ZRXUSDT,MID_40_70,82.0,90.0,YELLOW,0.0991,0.09437999999999999,0.10256849999999998,0.10461986999999998,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,REDUSDT,MID_40_70,82.0,88.25,YELLOW,0.1095,0.10578749999999999,0.1132,0.1155225,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,CRVUSDT,MID_40_70,82.0,86.75,YELLOW,0.3657,0.33881249999999996,0.3784995,0.38606949,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,KAVAUSDT,MID_40_70,82.0,86.5,YELLOW,0.04692,0.0453765,0.0485622,0.049533444,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,WUSDT,MID_40_70,82.0,85.75,YELLOW,0.00956,0.00915525,0.00983,0.0100858,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,BATUSDT,MID_40_70,82.0,85.5,YELLOW,0.0693,0.0663,0.0717255,0.07316001,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,GMTUSDT,MID_40_70,82.0,85.5,YELLOW,0.00728,0.00702975,0.0075347999999999995,0.007685496,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,WIFUSDT,MID_40_70,82.0,85.5,YELLOW,0.2006,0.1950975,0.2063,0.211633,MID_40_70_SIGNALS
2026-09-01 13:45:00+00:00,BANDUSDT,MID_40_70,82.0,85.25,YELLOW,0.1807,0.1755,0.1857,0.1903,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,LDOUSDT,MID_40_70,82.0,90.0,YELLOW,0.3687,0.35148749999999995,0.3803,0.3994,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,STRKUSDT,MID_40_70,82.0,90.0,YELLOW,0.02679,0.02586675,0.02795,0.02816,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,ZECUSDT,MID_40_70,82.0,90.0,YELLOW,853.17,825.357,879.6,900.0943499999998,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,AVNTUSDT,MID_40_70,82.0,90.0,YELLOW,0.1025,0.09896250000000001,0.10608749999999999,0.10820924999999999,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,BATUSDT,MID_40_70,82.0,90.0,YELLOW,0.0694,0.0663,0.071829,0.07326558000000001,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,CFXUSDT,MID_40_70,82.0,90.0,YELLOW,0.04673,0.04552275,0.04862,0.04948,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,DASHUSDT,MID_40_70,82.0,90.0,YELLOW,45.69,43.6995,47.5,48.5,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,RAYUSDT,MID_40_70,82.0,90.0,YELLOW,0.8119,0.78819,0.8416,0.8584320000000001,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,KSMUSDT,MID_40_70,82.0,89.5,YELLOW,3.63,3.50025,3.73,3.8296499999999996,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,MASKUSDT,MID_40_70,82.0,89.25,YELLOW,0.433,0.42022499999999996,0.451,0.455,MID_40_70_SIGNALS
2026-09-01 14:00:00+00:00,WIFUSDT,MID_40_70,82.0,89.25,YELLOW,0.2011,0.1950975,0.2063,0.2121605,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,CRVUSDT,MID_40_70,82.0,90.0,YELLOW,0.3693,0.33881249999999996,0.3822255,0.38987001,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,STRKUSDT,MID_40_70,82.0,90.0,YELLOW,0.02696,0.02586675,0.02795,0.028509,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,ZECUSDT,MID_40_70,82.0,90.0,YELLOW,857.99,825.357,879.6,905.17945,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,CFXUSDT,MID_40_70,82.0,90.0,YELLOW,0.04686,0.04552275,0.04862,0.04948,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,DASHUSDT,MID_40_70,82.0,90.0,YELLOW,45.8,43.6995,47.5,48.5,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,EIGENUSDT,MID_40_70,82.0,90.0,YELLOW,0.2042,0.197145,0.2111,0.2154,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,ETHFIUSDT,MID_40_70,82.0,90.0,YELLOW,0.5724,0.5487299999999999,0.5919,0.603882,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,HIVEUSDT,MID_40_70,82.0,90.0,YELLOW,0.0443,0.0426075,0.0455,0.04673649999999999,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,IDUSDT,MID_40_70,82.0,90.0,YELLOW,0.0325,0.0314925,0.0334,0.0342875,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,YGGUSDT,MID_40_70,82.0,90.0,YELLOW,0.02274,0.0215475,0.0234,0.023990699999999997,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,ZILUSDT,MID_40_70,82.0,90.0,YELLOW,0.002756,0.0025759499999999996,0.00285246,0.0029095092,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,IOTXUSDT,MID_40_70,82.0,89.5,YELLOW,0.002928,0.002799225,0.00303048,0.0030910895999999998,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,MASKUSDT,MID_40_70,82.0,89.25,YELLOW,0.434,0.42022499999999996,0.451,0.46002000000000004,MID_40_70_SIGNALS
2026-09-01 14:15:00+00:00,SHIBUSDT,MID_40_70,82.0,89.25,YELLOW,5.19e-06,5.0505e-06,5.36e-06,5.53e-06,MID_40_70_SIGNALS
2026-09-01 14:30:00+00:00,LDOUSDT,MID_40_70,82.0,90.0,YELLOW,0.3684,0.35148749999999995,0.3803,0.3994,MID_40_70_SIGNALS
2026-09-01 14:30:00+00:00,EIGENUSDT,MID_40_70,82.0,90.0,YELLOW,0.2028,0.197145,0.2111,0.2154,MID_40_70_SIGNALS
2026-09-01 14:30:00+00:00,ETHFIUSDT,MID_40_70,82.0,90.0,YELLOW,0.5754,0.5487299999999999,0.5919,0.607047,MID_40_70_SIGNALS
2026-09-01 14:30:00+00:00,GMTUSDT,MID_40_70,82.0,90.0,YELLOW,0.00729,0.00702975,0.007545149999999999,0.007696052999999999,MID_40_70_SIGNALS
2026-09-01 14:30:00+00:00,HIVEUSDT,MID_40_70,82.0,90.0,YELLOW,0.0442,0.0426075,0.0455,0.046631,MID_40_70_SIGNALS
2026-09-01 14:30:00+00:00,ZKUSDT,MID_40_70,82.0,90.0,YELLOW,0.00934,0.00892125,0.00978,0.00982,MID_40_70_SIGNALS
2026-09-01 14:30:00+00:00,AAVEUSDT,MID_40_70,82.0,89.25,YELLOW,126.94,123.16199999999999,130.18,133.9217,MID_40_70_SIGNALS
2026-09-01 14:30:00+00:00,SHIBUSDT,MID_40_70,82.0,89.25,YELLOW,5.18e-06,4.9822500000000005e-06,5.36e-06,5.53e-06,MID_40_70_SIGNALS
2026-09-01 14:45:00+00:00,EIGENUSDT,MID_40_70,82.0,90.0,YELLOW,0.2033,0.197145,0.2111,0.2154,MID_40_70_SIGNALS
2026-09-01 14:45:00+00:00,GMTUSDT,MID_40_70,82.0,90.0,YELLOW,0.00732,0.00702975,0.0075762,0.007727724,MID_40_70_SIGNALS
2026-09-01 14:45:00+00:00,SIGNUSDT,MID_40_70,82.0,89.5,YELLOW,0.00895,0.00843375,0.009263249999999999,0.009448515,MID_40_70_SIGNALS
2026-09-01 14:45:00+00:00,AAVEUSDT,MID_40_70,82.0,89.25,YELLOW,128.22,123.16199999999999,131.79,135.2721,MID_40_70_SIGNALS
2026-09-01 14:45:00+00:00,POWRUSDT,MID_40_70,82.0,89.25,YELLOW,0.0462,0.044265,0.0475,0.04874099999999999,MID_40_70_SIGNALS
2026-09-01 14:45:00+00:00,SHIBUSDT,MID_40_70,82.0,89.25,YELLOW,5.2e-06,5.0505e-06,5.36e-06,5.53e-06,MID_40_70_SIGNALS
2026-09-01 15:00:00+00:00,SIGNUSDT,MID_40_70,82.0,90.0,YELLOW,0.009,0.00843375,0.009314999999999999,0.009501299999999999,MID_40_70_SIGNALS
2026-09-01 15:00:00+00:00,AAVEUSDT,MID_40_70,82.0,90.0,YELLOW,127.6,123.16199999999999,131.79,134.618,MID_40_70_SIGNALS
2026-09-01 15:00:00+00:00,CVCUSDT,MID_40_70,82.0,90.0,YELLOW,0.02017,0.0195195,0.02076,0.02127935,MID_40_70_SIGNALS
2026-09-01 15:00:00+00:00,AIUSDT,MID_40_70,82.0,90.0,YELLOW,0.0184,0.017745,0.019044,0.01942488,MID_40_70_SIGNALS
2026-09-01 15:00:00+00:00,POLYXUSDT,MID_40_70,82.0,90.0,YELLOW,0.0339,0.03276,0.0348,0.0357645,MID_40_70_SIGNALS
2026-09-01 15:15:00+00:00,CVCUSDT,MID_40_70,82.0,90.0,YELLOW,0.02016,0.0195195,0.02076,0.0212688,MID_40_70_SIGNALS
2026-09-01 15:30:00+00:00,CVCUSDT,MID_40_70,82.0,90.0,YELLOW,0.02022,0.0195195,0.02076,0.021332099999999996,MID_40_70_SIGNALS
2026-09-01 15:45:00+00:00,ZECUSDT,MID_40_70,82.0,90.0,YELLOW,857.28,825.357,879.6,904.4304,MID_40_70_SIGNALS
2026-09-01 15:45:00+00:00,BTTCUSDT,MID_40_70,82.0,90.0,YELLOW,3e-07,2.8274999999999996e-07,3.105e-07,3.1671e-07,MID_40_70_SIGNALS
2026-09-01 15:45:00+00:00,ETHFIUSDT,MID_40_70,82.0,90.0,YELLOW,0.5766,0.5487299999999999,0.5919,0.608313,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,STRKUSDT,MID_40_70,82.0,90.0,YELLOW,0.02703,0.02586675,0.02795,0.03016,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,AMPUSDT,MID_40_70,82.0,90.0,YELLOW,0.000443,0.00043095,0.000462,0.000479,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,KAVAUSDT,MID_40_70,82.0,90.0,YELLOW,0.0469,0.045435,0.048541499999999994,0.04951232999999999,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,SHIBUSDT,MID_40_70,82.0,90.0,YELLOW,5.21e-06,5.0505e-06,5.36e-06,5.49655e-06,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,ZECUSDT,MID_40_70,82.0,90.0,YELLOW,853.92,825.357,879.6,900.8856,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,ARKMUSDT,MID_40_70,82.0,90.0,YELLOW,0.1106,0.10568999999999999,0.1135,0.116683,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,PENDLEUSDT,MID_40_70,82.0,90.0,YELLOW,1.799,1.716,1.8619649999999999,1.8992042999999998,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,AVAXUSDT,MID_40_70,82.0,90.0,YELLOW,7.304,7.093125000000001,7.597,7.74894,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,BANDUSDT,MID_40_70,82.0,90.0,YELLOW,0.182,0.1755,0.1894,0.1959,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,HOTUSDT,MID_40_70,82.0,90.0,YELLOW,0.000381,0.0003705,0.00039433499999999994,0.00040222169999999994,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,LTCUSDT,MID_40_70,82.0,90.0,YELLOW,49.89,48.213750000000005,51.636149999999994,52.668873,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,APEUSDT,MID_40_70,82.0,89.5,YELLOW,0.1391,0.134355,0.1435,0.1467505,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,BELUSDT,MID_40_70,82.0,89.25,YELLOW,0.1184,0.115245,0.1249,0.1252,MID_40_70_SIGNALS
2026-09-01 16:00:00+00:00,ICPUSDT,MID_40_70,82.0,89.25,YELLOW,2.462,2.379,2.542,2.59741,MID_40_70_SIGNALS
2026-09-01 16:15:00+00:00,KAVAUSDT,MID_40_70,82.0,90.0,YELLOW,0.04679,0.045435,0.048427649999999996,0.049396203,MID_40_70_SIGNALS
2026-09-01 16:15:00+00:00,SHIBUSDT,MID_40_70,82.0,90.0,YELLOW,5.17e-06,4.9822500000000005e-06,5.36e-06,5.467200000000001e-06,MID_40_70_SIGNALS
2026-09-01 16:15:00+00:00,IOTXUSDT,MID_40_70,82.0,90.0,YELLOW,0.002924,0.002799225,0.0030263399999999998,0.0030868668,MID_40_70_SIGNALS
2026-09-01 16:15:00+00:00,PENDLEUSDT,MID_40_70,82.0,90.0,YELLOW,1.783,1.716,1.8454049999999997,1.8823130999999997,MID_40_70_SIGNALS
2026-09-01 16:15:00+00:00,BMTUSDT,MID_40_70,82.0,90.0,YELLOW,0.02095,0.020094749999999998,0.02152,0.02213,MID_40_70_SIGNALS
2026-09-01 16:15:00+00:00,BELUSDT,MID_40_70,82.0,89.25,YELLOW,0.118,0.11466,0.1249,0.1252,MID_40_70_SIGNALS
2026-09-01 16:15:00+00:00,ICPUSDT,MID_40_70,82.0,89.25,YELLOW,2.457,2.379,2.542,2.59284,MID_40_70_SIGNALS
2026-09-01 16:30:00+00:00,HEMIUSDT,MID_40_70,82.0,89.5,YELLOW,0.01627,0.01428375,0.01687,0.01761,MID_40_70_SIGNALS
2026-09-01 16:30:00+00:00,KITEUSDT,MID_40_70,82.0,89.5,YELLOW,0.1239,0.1190475,0.1294,0.1303,MID_40_70_SIGNALS
2026-09-01 16:30:00+00:00,ICPUSDT,MID_40_70,82.0,89.25,YELLOW,2.479,2.379,2.542,2.615345,MID_40_70_SIGNALS
2026-09-01 17:00:00+00:00,PYTHUSDT,MID_40_70,82.0,90.0,YELLOW,0.05079,0.048554999999999994,0.05287,0.0535,MID_40_70_SIGNALS
2026-09-01 17:00:00+00:00,MASKUSDT,MID_40_70,82.0,90.0,YELLOW,0.437,0.42022499999999996,0.451,0.461035,MID_40_70_SIGNALS
2026-09-01 17:00:00+00:00,REDUSDT,MID_40_70,82.0,90.0,YELLOW,0.1132,0.10588499999999999,0.1186,0.120972,MID_40_70_SIGNALS
2026-09-01 17:00:00+00:00,AIUSDT,MID_40_70,82.0,88.0,YELLOW,0.0184,0.017745,0.019044,0.01942488,MID_40_70_SIGNALS
2026-09-01 17:00:00+00:00,CVXUSDT,MID_40_70,82.0,86.75,YELLOW,2.378,2.26005,2.454,2.5,MID_40_70_SIGNALS
2026-09-01 17:15:00+00:00,MASKUSDT,MID_40_70,82.0,90.0,YELLOW,0.437,0.42022499999999996,0.451,0.461035,MID_40_70_SIGNALS
2026-09-01 17:15:00+00:00,REDUSDT,MID_40_70,82.0,90.0,YELLOW,0.1128,0.10588499999999999,0.1186,0.120972,MID_40_70_SIGNALS
2026-09-01 17:15:00+00:00,CVXUSDT,MID_40_70,82.0,86.75,YELLOW,2.395,2.26005,2.5,2.55,MID_40_70_SIGNALS
2026-09-01 17:15:00+00:00,MBLUSDT,MID_40_70,82.0,86.75,YELLOW,0.000669,0.0006366750000000001,0.0006924149999999999,0.0007062632999999999,MID_40_70_SIGNALS
2026-09-01 17:15:00+00:00,ONTUSDT,MID_40_70,82.0,85.75,YELLOW,0.05447,0.050973,0.05621,0.05887,MID_40_70_SIGNALS
2026-09-01 17:15:00+00:00,LDOUSDT,MID_40_70,82.0,85.5,YELLOW,0.3686,0.351975,0.3803,0.38887299999999997,MID_40_70_SIGNALS
2026-09-01 17:30:00+00:00,PYTHUSDT,MID_40_70,82.0,90.0,YELLOW,0.05077,0.048554999999999994,0.05287,0.0535,MID_40_70_SIGNALS
2026-09-01 17:30:00+00:00,ETHFIUSDT,MID_40_70,82.0,89.25,YELLOW,0.5852,0.5487299999999999,0.6511,0.664122,MID_40_70_SIGNALS
2026-09-01 17:30:00+00:00,ICPUSDT,MID_40_70,82.0,88.5,YELLOW,2.504,2.379,2.59164,2.6434728,MID_40_70_SIGNALS
2026-09-01 17:30:00+00:00,CVXUSDT,MID_40_70,82.0,86.75,YELLOW,2.389,2.26005,2.454,2.5203949999999997,MID_40_70_SIGNALS
2026-09-01 17:30:00+00:00,MBLUSDT,MID_40_70,82.0,86.75,YELLOW,0.00067,0.0006366750000000001,0.00069345,0.000707319,MID_40_70_SIGNALS
2026-09-01 17:30:00+00:00,ONTUSDT,MID_40_70,82.0,85.75,YELLOW,0.05436,0.050973,0.05575,0.05887,MID_40_70_SIGNALS
2026-09-01 17:30:00+00:00,UNIUSDT,MID_40_70,82.0,85.75,YELLOW,5.729,5.5097249999999995,5.92,6.0440949999999996,MID_40_70_SIGNALS
2026-09-01 17:45:00+00:00,METISUSDT,MID_40_70,82.0,90.0,YELLOW,2.75,2.652,2.83,2.9012499999999997,MID_40_70_SIGNALS
