tr_day,realised_net_pct,target_4_hit,locked_after_5
2026-08-31,0.033918128654964,False,False
2026-09-01,0.7053308823529394,False,False
2026-09-02,8.569015562161209,True,True
2026-09-04,-1.17675568743818,False,False
2026-09-05,1.1241929885456472,False,False
